SG_UF_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA;TAXA_PART_CAT
RS;43172423;COLEGIO LEONARDO DA VINCI-ALFA;Privada;Urbana;76;0;72;94,74;599,75;662,92;617,37;669,74;772,22;Grupo 6;88,3000000000000;86,11;2,00000000000000;0,00000000000000;De 61 a 90 alunos;alta
RS;43172440;COLEGIO LEONARDO DA VINCI-BETA;Privada;Urbana;50;0;47;94,00;564,85;638,98;589,23;648,94;743,83;Grupo 6;84,8000000000000;78,72;3,50000000000000;0,00000000000000;De 31 a 60 alunos;alta
RS;43172571;ESC EST ENS MEDIO MARIO QUINTANA;Estadual;Urbana;90;4;45;50,00;435,80;506,28;473,86;399,12;447,11;Grupo 2;56,1000000000000;84,44;28,90000000000000;11,40000000000000;De 61 a 90 alunos;baixa
RS;43173217;ESCOLA DE ENSINO FUNDAMENTAL E MEDIO SANTA MONICA;Privada;Urbana;53;0;53;100,00;570,88;635,13;591,42;605,38;704,53;Grupo 5;75,0000000000000;88,68;8,10000000000000;0,00000000000000;De 31 a 60 alunos;alta
RS;43173284;ESC EST ENS MED JOAO LEOPOLDO VOGT;Estadual;Urbana;28;0;14;50,00;443,19;537,55;458,46;430,69;462,86;Grupo 3;58,6000000000000;92,86;9,20000000000000;7,10000000000000;De 1 a 30 alunos;baixa
RS;43173330;COL JOAO PAULO I;Privada;Urbana;102;0;94;92,16;600,51;663,92;617,44;687,92;721,91;Grupo 6;79,4000000000000;89,36;2,40000000000000;0,00000000000000;Maior que 90 alunos;alta
RS;43173357;UNIDADE ENSINO SAO PEDRO;Privada;Urbana;20;0;19;95,00;535,53;633,06;573,14;537,13;614,74;Grupo 5;56,8000000000000;52,63;10,90000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43173802;COLEGIO CENECISTA MARIO QUINTANA;Privada;Urbana;13;0;13;100,00;503,55;581,18;516,36;525,39;592,31;Grupo 6;63,4000000000000;100,00;3,20000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43174027;EEEM CAIC MADEZATTI;Estadual;Urbana;148;0;113;76,35;458,18;560,02;506,82;449,29;560,18;Grupo 4;69,0000000000000;79,65;15,30000000000000;5,10000000000000;Maior que 90 alunos;media
RS;43174116;EEEM NEUZA GOULART BRIZOLA;Estadual;Urbana;37;1;27;72,97;460,88;549,64;496,56;446,89;494,81;Grupo 4;53,8000000000000;7,41;20,70000000000000;15,20000000000000;De 31 a 60 alunos;media
RS;43174426;COLEGIO ESTADUAL PROF VICTOR L BECKER;Estadual;Urbana;36;1;30;83,33;472,21;541,83;486,59;455,70;525,33;Grupo 4;38,6000000000000;86,67;9,40000000000000;4,00000000000000;De 31 a 60 alunos;media
RS;43174515;COLEGIO EST CANDIDA CORINA TABORDA ALVES;Estadual;Urbana;67;0;39;58,21;452,81;524,64;470,59;419,71;479,49;Grupo 2;56,5000000000000;92,31;33,30000000000000;0,40000000000000;De 61 a 90 alunos;baixa
RS;43174531;EEEM SAO SALVADOR;Estadual;Urbana;106;0;60;56,60;462,89;561,28;511,17;471,22;541,33;Grupo 5;52,3000000000000;86,67;16,10000000000000;5,40000000000000;Maior que 90 alunos;baixa
RS;43174540;EEEM PROF LEOPOLDO MAIERON- CAIC;Estadual;Urbana;33;0;17;51,52;443,07;512,71;462,46;418,72;494,12;Grupo 3;48,6000000000000;76,47;15,10000000000000;27,40000000000000;De 31 a 60 alunos;baixa
RS;43175309;ALBERT COLEGIO;Privada;Urbana;28;0;26;92,86;509,70;580,76;553,92;508,62;617,69;Grupo 5;85,7000000000000;53,85;9,50000000000000;5,40000000000000;De 1 a 30 alunos;alta
RS;43175317;ESC ENS MEDIO MARIO QUINTANA;Privada;Urbana;96;2;93;96,88;595,20;636,74;587,10;639,58;767,10;Grupo 6;83,9000000000000;87,10;2,90000000000000;0,00000000000000;Maior que 90 alunos;alta
RS;43175678;COLEGIO PVSINOS ENSINO MEDIO ENSINOS FUNDAMENTAL - ANOS FINAIS E MEDIO EJA E EDUCACAO PROFISSIONAL;Privada;Urbana;37;0;30;81,08;494,52;593,20;543,70;523,27;674,00;Grupo 4;63,6000000000000;0,00;2,30000000000000;1,20000000000000;De 31 a 60 alunos;media
RS;43176801;COLEGIO MARCO POLO;Privada;Urbana;25;0;25;100,00;589,26;655,39;607,29;631,24;657,60;Grupo 6;57,7000000000000;72,00;10,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43176828;COLEGIO DA UNIVERSIDADE DA REGIAO DA CAMPANHA;Privada;Urbana;21;0;21;100,00;505,72;584,34;545,74;544,81;557,14;Grupo 5;69,2000000000000;66,67;5,70000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43176976;ESC ENS MEDIO O ACADEMICO;Privada;Urbana;23;0;15;65,22;493,97;597,21;553,20;531,87;525,33;Grupo 5;75,7000000000000;6,67;14,60000000000000;14,70000000000000;De 1 a 30 alunos;baixa
RS;43176984;UNIDADE ENSINO MARTINHO LUTERO;Privada;Urbana;20;0;17;85,00;506,41;597,34;561,31;543,72;610,59;Grupo 5;84,0000000000000;82,35;6,00000000000000;0,00000000000000;De 1 a 30 alunos;media
RS;43177573;EEEM PROFESSORA HELVETICA ROTTA MAGNABOSCO;Estadual;Urbana;19;0;17;89,47;478,22;561,58;490,94;477,94;530,59;Grupo 3;57,7000000000000;88,24;12,70000000000000;6,40000000000000;De 1 a 30 alunos;alta
RS;43177670;ESCOLA DE EDUCACAO BASICA DA URI-SANTIAGO;Privada;Urbana;37;0;36;97,30;553,26;624,18;574,74;609,15;640,00;Grupo 5;61,7000000000000;88,89;2,20000000000000;0,00000000000000;De 31 a 60 alunos;alta
RS;43178740;COLEGIO MARISTA IPANEMA;Privada;Urbana;26;0;25;96,15;555,01;617,57;592,05;598,60;665,60;Grupo 6;84,6000000000000;72,00;3,70000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43180671;EEEM PATRULHENSE;Estadual;Urbana;144;0;99;68,75;460,88;562,38;507,28;464,41;516,77;Grupo 4;71,7000000000000;92,93;14,50000000000000;3,20000000000000;Maior que 90 alunos;media
RS;43180825;E E M UNIENSINO;Privada;Urbana;69;1;52;75,36;505,92;593,59;557,51;547,53;634,62;Grupo 5;59,6000000000000;86,54;4,20000000000000;1,50000000000000;De 61 a 90 alunos;media
RS;43180965;ESC ENS MEDIO GARRA;Privada;Urbana;37;0;34;91,89;526,59;598,94;558,20;517,06;672,94;Grupo 5;43,6000000000000;44,12;3,10000000000000;0,00000000000000;De 31 a 60 alunos;alta
RS;43181414;COLEGIO MUTIRAO OBJETIVO;Privada;Urbana;28;0;25;89,29;511,46;583,33;536,64;550,43;571,20;Grupo 5;68,3000000000000;36,00;4,80000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43181694;ESC DE ENS MEDIO UNIVER CACH EDUC JOVENS ADULT;Privada;Urbana;20;0;19;95,00;546,15;617,51;594,75;548,18;621,05;Grupo 5;37,5000000000000;57,89;9,90000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43182119;ESCOLA TECNICA FACCENTRO CRUZ ALTA;Privada;Urbana;24;0;22;91,67;483,40;579,55;536,30;501,86;563,64;Grupo 5;50,0000000000000;59,09;5,00000000000000;1,70000000000000;De 1 a 30 alunos;alta
RS;43182127;EEEM BAIRRO DO PARQUE;Estadual;Urbana;38;0;24;63,16;466,95;553,45;499,40;461,59;571,67;Grupo 4;39,1000000000000;75,00;26,90000000000000;19,30000000000000;De 31 a 60 alunos;baixa
RS;43182186;COLEGIO GUSTAVO VIEIRA DE BRITO;Privada;Urbana;25;0;22;88,00;538,40;611,39;560,93;569,46;639,09;Grupo 5;36,6000000000000;100,00;6,90000000000000;1,10000000000000;De 1 a 30 alunos;alta
RS;43183034;ESCOLA DE ENSINO MEDIO SALVADOR JESUS CRISTO;Privada;Urbana;36;0;24;66,67;485,67;600,09;543,82;520,00;630,00;Grupo 5;60,0000000000000;0,00;0,80000000000000;1,70000000000000;De 31 a 60 alunos;baixa
RS;43184782;COLEGIO MUTIRAO DE SAO MARCOS;Privada;Urbana;15;0;14;93,33;519,74;606,99;543,76;546,00;607,14;Grupo 6;62,2000000000000;92,86;2,30000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43184928;ESC EST ENS MED JOAO SIMOES LOPES NETO;Estadual;Urbana;38;0;29;76,32;480,17;554,01;493,30;483,86;537,24;Grupo 3;82,8000000000000;89,66;6,30000000000000;4,10000000000000;De 31 a 60 alunos;media
RS;43185673;ESC EST ENS MED RACHEL CALLIARI GRAZZIOTIN;Estadual;Urbana;64;0;46;71,88;470,17;547,93;519,24;473,46;585,65;Grupo 4;25,5000000000000;93,48;28,20000000000000;5,90000000000000;De 61 a 90 alunos;media
RS;43186700;COLEGIO UNIFICADO CENTRO;Privada;Urbana;57;0;52;91,23;542,58;630,28;578,23;567,38;652,31;Grupo 6;91,9000000000000;11,54;6,40000000000000;2,10000000000000;De 31 a 60 alunos;alta
RS;43186998;ESC DE EDUC BASICA NINHO LTDA;Privada;Urbana;16;0;12;75,00;508,44;568,57;540,08;493,64;510,00;Grupo 5;44,7000000000000;75,00;7,80000000000000;5,90000000000000;De 1 a 30 alunos;media
RS;43191983;C0LEGIO UNIFICADO IGUATEMI;Privada;Urbana;84;0;57;67,86;523,94;586,79;540,17;538,86;605,26;Grupo 6;89,0000000000000;17,54;5,30000000000000;0,00000000000000;De 61 a 90 alunos;media
RS;43203817;COLEGIO MESQUITA;Privada;Urbana;25;0;15;60,00;495,52;579,73;535,26;550,93;520,00;Grupo 5;83,8000000000000;40,00;26,00000000000000;0,00000000000000;De 1 a 30 alunos;baixa
RS;43203876;COL UNIFICADO LINDOIA;Privada;Urbana;49;1;46;93,88;567,40;636,82;579,00;608,42;673,48;Grupo 6;75,8000000000000;21,74;2,90000000000000;0,90000000000000;De 31 a 60 alunos;alta
RS;43204406;COLEGIO FENIX ROSARIO DO SUL;Privada;Urbana;21;0;20;95,24;527,82;593,34;545,57;519,16;619,00;Grupo 5;58,1000000000000;70,00;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43204767;COLEGIO DA URCAMP;Privada;Urbana;21;0;20;95,24;489,61;579,68;534,30;473,52;545,00;Grupo 4;67,6000000000000;80,00;0,00000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43205852;EEEM XANGRI-LA;Estadual;Urbana;107;1;68;63,55;457,20;522,86;488,92;443,93;509,12;Grupo 3;58,1000000000000;75,00;31,00000000000000;0,50000000000000;Maior que 90 alunos;baixa
RS;43206107;ESC EST ENS MEDIO DE TIO HUGO;Estadual;Urbana;24;0;15;62,50;458,41;548,00;506,77;419,85;554,67;Grupo 3;56,9000000000000;86,67;21,00000000000000;11,80000000000000;De 1 a 30 alunos;baixa
RS;43206387;COLEGIO UNIVERSITARIO;Privada;Urbana;38;0;36;94,74;546,31;625,92;571,66;601,60;606,67;Grupo 6;72,7000000000000;0,00;0,00000000000000;0,00000000000000;De 31 a 60 alunos;alta
RS;43206468;ESC EST ENSINO MEDIO DR AMILCAR GIGANTE;Estadual;Urbana;70;0;38;54,29;444,93;534,10;484,11;435,45;506,84;Grupo 3;65,4000000000000;81,58;43,30000000000000;0,00000000000000;De 61 a 90 alunos;baixa
RS;43207197;INSTITUTO ESTADUAL XV DE NOVEMBRO;Estadual;Rural;36;0;19;52,78;454,26;543,59;486,99;432,23;468,42;Grupo 1;46,2000000000000;89,47;12,80000000000000;2,80000000000000;De 31 a 60 alunos;baixa
RS;43209432;EEEM DE FORQUETINHA;Estadual;Urbana;24;0;14;58,33;446,52;513,86;472,12;437,98;542,86;Grupo 4;18,9000000000000;100,00;4,30000000000000;3,30000000000000;De 1 a 30 alunos;baixa
RS;43209882;COLEGIO G10;Privada;Urbana;42;0;40;95,24;514,57;595,03;554,74;522,92;606,00;Grupo 5;65,0000000000000;32,50;10,60000000000000;2,20000000000000;De 31 a 60 alunos;alta
RS;43210643;COLEGIO UNIFICADO CANOAS;Privada;Urbana;65;0;58;89,23;557,19;621,05;577,76;636,11;673,10;Grupo 6;87,5000000000000;31,03;1,50000000000000;0,80000000000000;De 61 a 90 alunos;alta
RS;43211402;COLEGIO ROMANO SENHOR BOM JESUS;Privada;Urbana;54;0;45;83,33;501,49;588,98;547,37;504,80;581,78;Grupo 5;83,0000000000000;91,11;8,00000000000000;1,00000000000000;De 31 a 60 alunos;media
RS;43211658;ESCOLA ESTADUAL DE ENSINO MEDIO WESTFALIA;Estadual;Urbana;40;1;23;57,50;460,50;560,53;484,90;476,81;549,57;Grupo 5;54,5000000000000;86,96;8,10000000000000;2,00000000000000;De 31 a 60 alunos;baixa
RS;43211682;EEEM ARROIO DO PADRE;Estadual;Urbana;52;0;36;69,23;463,44;565,41;500,49;469,28;555,56;Grupo 3;43,8000000000000;100,00;15,10000000000000;3,30000000000000;De 31 a 60 alunos;media
RS;43211739;E E E M DE ITAARA;Estadual;Rural;36;1;22;61,11;465,35;536,89;498,04;439,09;493,64;Grupo 3;71,6000000000000;72,73;6,70000000000000;15,30000000000000;De 31 a 60 alunos;baixa
RS;43211763;EEEM MARIO QUINTANA;Estadual;Rural;19;0;17;89,47;437,34;541,14;469,82;420,15;468,24;Grupo 3;48,6000000000000;88,24;14,60000000000000;1,10000000000000;De 1 a 30 alunos;alta
RS;43211984;INSTITUTO SAO FRANCISCO-CACHOEIRINHA;Privada;Urbana;38;0;30;78,95;517,21;593,40;555,23;537,62;633,33;Grupo 5;92,5000000000000;80,00;5,20000000000000;0,00000000000000;De 31 a 60 alunos;media
RS;43212409;IFSUL - CAMPUS CHARQUEADAS;Federal;Urbana;99;0;60;60,61;500,79;594,15;548,36;545,32;567,00;Grupo 4;98,3000000000000;96,67;11,80000000000000;0,40000000000000;Maior que 90 alunos;baixa
RS;43239200;EEEM SANTO ESTANISLAU;Estadual;Urbana;15;0;13;86,67;456,52;546,04;496,28;456,55;550,77;Grupo 3;47,4000000000000;92,31;12,80000000000000;0,00000000000000;De 1 a 30 alunos;alta
RS;43246214;IF FARROUPILHA - CAMPUS JULIO DE CASTILHOS;Federal;Rural;61;1;58;95,08;513,19;588,47;533,65;515,71;608,62;Grupo 4;73,2000000000000;100,00;15,30000000000000;0,40000000000000;De 61 a 90 alunos;alta
RS;43246400;IF FARROUPILHA - CAMPUS SANTO AUGUSTO;Federal;Rural;97;0;92;94,85;495,92;589,71;522,90;521,05;585,65;Grupo 4;86,3000000000000;98,91;12,00000000000000;1,80000000000000;Maior que 90 alunos;alta
RS;43246800;ESC EST ENS MEDIO ELIO DE FARIAS MATOS;Estadual;Rural;26;1;14;53,85;465,09;556,72;493,64;462,86;531,43;Grupo 2;58,7000000000000;85,71;12,30000000000000;4,60000000000000;De 1 a 30 alunos;baixa
RS;43252400;ESC EST ENS MEDIO ANTONIO JOSE LOPES JARDIM;Estadual;Rural;22;0;18;81,82;460,67;564,21;493,58;440,81;497,78;Grupo 3;66,7000000000000;88,89;1,20000000000000;5,90000000000000;De 1 a 30 alunos;media
RS;43278000;IFRS - CAMPUS IBIRUBA;Federal;Urbana;57;0;52;91,23;539,87;619,20;566,45;594,11;640,38;Grupo 4;93,2000000000000;100,00;16,50000000000000;0,90000000000000;De 31 a 60 alunos;alta
RS;43295070;COLEGIO TIRADENTES DE SANTA MARIA;Estadual;Urbana;44;0;44;100,00;561,73;624,38;582,15;567,27;784,55;Grupo 5;88,5000000000000;90,91;8,20000000000000;0,00000000000000;De 31 a 60 alunos;alta
RS;43295304;ESC EST ENS MEDIO PROFESSORA ELIZABETH BLAAS ROMANO;Estadual;Rural;20;0;14;70,00;461,99;537,54;493,09;444,18;515,71;Grupo 3;73,8000000000000;100,00;31,60000000000000;10,50000000000000;De 1 a 30 alunos;media
RS;43296050;COLEGIO TIRADENTES DA BRIGADA MILITAR - PASSO FUNDO;Estadual;Urbana;71;0;70;98,59;555,45;619,30;577,55;631,19;642,29;Grupo 5;75,5000000000000;100,00;12,90000000000000;0,00000000000000;De 61 a 90 alunos;alta
RS;43298265;ESC FAMILIA AGRICOLA SANTA CRUZ DO SUL;Privada;Urbana;22;0;18;81,82;465,21;559,07;472,12;478,42;491,11;Grupo 3;40,8000000000000;100,00;0,00000000000000;1,00000000000000;De 1 a 30 alunos;media
RS;43321054;UNIDADE DE ENSINO COLEGIO SINODAL- PORTAO;Privada;Urbana;23;0;22;95,65;555,59;637,89;589,74;615,50;675,45;Grupo 5;60,0000000000000;81,82;10,00000000000000;1,20000000000000;De 1 a 30 alunos;alta
RS;43341055;IFRS - CAMPUS FELIZ;Federal;Rural;18;0;16;88,89;556,09;630,54;577,34;610,01;723,75;Grupo 5;95,7000000000000;93,75;12,40000000000000;0,80000000000000;De 1 a 30 alunos;alta
RS;43352065;IF FARROUPILHA - CAMPUS SANTA ROSA;Federal;Urbana;52;3;52;100,00;572,15;642,47;578,30;621,28;731,90;Grupo 5;88,2000000000000;100,00;5,30000000000000;0,00000000000000;De 31 a 60 alunos;alta
RS;43355072;CENTRO ENS MED PASTOR DOHMS - UNIDADE DE ENSINO TAQUARI;Privada;Urbana;16;0;13;81,25;528,35;599,78;537,74;541,25;598,08;Grupo 5;55,0000000000000;76,92;0,00000000000000;0,00000000000000;De 1 a 30 alunos;media
RS;43361315;COLEGIO TIRADENTES - SAO GABRIEL;Estadual;Urbana;45;0;40;88,89;522,45;601,20;553,22;537,78;617,50;Grupo 4;74,0000000000000;100,00;9,00000000000000;0,00000000000000;De 31 a 60 alunos;alta
RS;43361340;COLEGIO TIRADENTES IJUI;Estadual;Urbana;50;0;50;100,00;621,74;661,89;590,11;684,12;673,20;Grupo 5;85,0000000000000;96,00;15,90000000000000;0,00000000000000;De 31 a 60 alunos;alta
RS;43362214;EEEM ANTONIO AVELINO BOFF;Estadual;Rural;101;0;55;54,46;453,42;556,15;488,85;453,87;530,91;Grupo 3;61,1000000000000;90,91;17,00000000000000;2,20000000000000;Maior que 90 alunos;baixa
RS;43362338;IF FARROUPILHA - CAMPUS SAO BORJA;Federal;Urbana;70;0;68;97,14;496,48;606,62;559,85;496,83;588,24;Grupo 4;85,4000000000000;98,53;13,80000000000000;0,00000000000000;De 61 a 90 alunos;alta
RS;43378110;COL SAGRADO CORACAO DE JESUS DE GARIBALDI;Privada;Urbana;19;0;17;89,47;554,13;648,85;600,09;586,06;676,47;Grupo 6;73,0000000000000;88,24;6,80000000000000;1,70000000000000;De 1 a 30 alunos;alta
RS;43387063;EEEM JOSE AUGUSTO HENEMANN;Estadual;Urbana;109;0;76;69,72;468,39;557,14;506,17;472,65;518,16;Grupo 3;44,0000000000000;81,58;7,30000000000000;11,40000000000000;Maior que 90 alunos;media
RS;43391060;IFSUL - CAMPUS VENANCIO AIRES;Federal;Urbana;68;0;44;64,71;501,23;593,40;541,17;558,63;583,64;Grupo 4;91,7000000000000;100,00;1,40000000000000;0,00000000000000;De 61 a 90 alunos;baixa
RS;43391079;IFSUL - CAMPUS CAMAQUA;Federal;Urbana;104;2;83;79,81;533,59;604,19;565,24;556,51;582,89;Grupo 4;94,1000000000000;100,00;13,50000000000000;2,10000000000000;Maior que 90 alunos;media
MS;50000047;EE DR GABRIEL VANDONI DE BARROS;Estadual;Urbana;20;0;14;70,00;446,08;531,91;500,05;443,96;532,86;Grupo 3;50,0000000000000;42,86;23,90000000000000;3,60000000000000;De 1 a 30 alunos;media
MS;50000152;EE MARIA HELENA ALBANEZE;Estadual;Urbana;86;0;62;72,09;464,10;515,75;473,18;425,65;503,87;Grupo 3;61,9000000000000;88,71;16,60000000000000;1,90000000000000;De 61 a 90 alunos;media
MS;50000160;EE ROTARY CLUB;Estadual;Urbana;17;0;14;82,35;434,90;546,84;468,31;421,72;492,86;Grupo 3;59,5000000000000;78,57;7,80000000000000;10,40000000000000;De 1 a 30 alunos;media
MS;50000187;EE DOM BOSCO;Estadual;Urbana;87;0;60;68,97;442,26;534,53;480,09;429,79;487,35;Grupo 4;53,4000000000000;83,33;10,80000000000000;7,50000000000000;De 61 a 90 alunos;media
MS;50000209;EE JULIA GONCALVES PASSARINHO;Estadual;Urbana;94;1;64;68,09;444,68;519,08;481,52;428,57;487,19;Grupo 3;55,6000000000000;78,13;20,60000000000000;11,60000000000000;Maior que 90 alunos;media
MS;50000217;EE MARIA LEITE;Estadual;Urbana;74;0;45;60,81;440,00;532,23;484,18;406,20;496,00;Grupo 3;54,5000000000000;55,56;41,40000000000000;2,40000000000000;De 61 a 90 alunos;baixa
MS;50000233;EE OCTACILIO FAUSTINO DA SILVA;Estadual;Urbana;48;0;29;60,42;439,49;515,52;461,34;434,89;500,00;Grupo 3;53,8000000000000;89,66;17,40000000000000;4,70000000000000;De 31 a 60 alunos;baixa
MS;50000357;ENAM - ESCOLA NEUSA ASSAD MALTA;Privada;Urbana;27;0;25;92,59;541,86;599,82;558,61;522,42;528,80;Grupo 5;50,0000000000000;44,00;4,20000000000000;0,00000000000000;De 1 a 30 alunos;alta
MS;50000390;COLEGIO SALESIANO DE SANTA TERESA;Privada;Urbana;28;0;25;89,29;495,20;580,05;545,84;469,73;636,00;Grupo 4;35,9000000000000;72,00;2,50000000000000;0,00000000000000;De 1 a 30 alunos;alta
MS;50000551;IBEC - INSTITUTO BARUKI DE ED E CULTURA;Privada;Urbana;13;0;11;84,62;481,81;551,93;504,32;490,33;525,45;Grupo 4;55,0000000000000;54,55;15,80000000000000;0,00000000000000;De 1 a 30 alunos;media
MS;50001086;EE CARLOS DRUMMOND DE ANDRADE;Estadual;Urbana;58;1;30;51,72;458,67;530,78;461,31;412,17;483,33;Grupo 3;54,8000000000000;60,00;12,40000000000000;11,90000000000000;De 31 a 60 alunos;baixa
MS;50001094;EE DEP CARLOS SOUZA MEDEIROS;Estadual;Urbana;88;0;58;65,91;441,52;513,61;466,78;424,99;471,72;Grupo 3;55,3000000000000;70,69;18,10000000000000;11,60000000000000;De 61 a 90 alunos;baixa
MS;50001655;EE CANDIDO MARIANO;Estadual;Urbana;48;1;42;87,50;472,50;555,04;506,50;473,41;556,67;Grupo 4;50,0000000000000;42,86;4,40000000000000;1,90000000000000;De 31 a 60 alunos;alta
MS;50001698;EE PROFª DORIS MENDES TRINDADE;Estadual;Urbana;84;0;59;70,24;468,08;549,56;487,98;448,01;520,68;Grupo 3;67,8000000000000;71,19;16,70000000000000;13,90000000000000;De 61 a 90 alunos;media
MS;50001850;INSTITUTO EDUCACIONAL FALCAO;Privada;Urbana;20;0;19;95,00;552,73;572,02;539,12;531,83;662,11;Grupo 5;66,7000000000000;89,47;5,30000000000000;0,00000000000000;De 1 a 30 alunos;alta
MS;50002546;EE CARMELITA CANALE REBUA;Estadual;Urbana;56;0;31;55,36;444,92;525,25;465,73;417,39;480,00;Grupo 3;60,2000000000000;90,32;5,40000000000000;16,20000000000000;De 31 a 60 alunos;baixa
MS;50002554;EE CAETANO PINTO;Estadual;Urbana;72;0;43;59,72;445,08;508,66;452,61;417,98;457,21;Grupo 3;40,5000000000000;67,44;43,30000000000000;3,90000000000000;De 61 a 90 alunos;baixa
MS;50002562;EE DONA ROSA PEDROSSIAN;Estadual;Urbana;26;0;20;76,92;476,34;549,97;503,86;452,68;472,00;Grupo 3;39,4000000000000;80,00;11,90000000000000;13,50000000000000;De 1 a 30 alunos;media
MS;50003089;EE ABADIA FAUSTINO INACIO;Estadual;Urbana;29;2;18;62,07;460,09;520,22;465,79;413,89;442,44;Grupo 3;46,2000000000000;100,00;16,30000000000000;12,40000000000000;De 1 a 30 alunos;baixa
MS;50003097;EE CAMILO BONFIM;Estadual;Urbana;97;1;63;64,95;457,78;526,44;473,52;463,76;485,71;Grupo 3;71,6000000000000;74,60;23,20000000000000;9,20000000000000;Maior que 90 alunos;baixa
MS;50003461;EE PADRE NUNES;Estadual;Urbana;65;1;44;67,69;460,49;524,82;473,33;428,22;480,45;Grupo 3;77,1000000000000;52,27;14,90000000000000;10,40000000000000;De 61 a 90 alunos;media
MS;50003500;EE PEDRO MENDES FONTOURA;Estadual;Urbana;86;0;74;86,05;474,18;547,56;493,20;457,10;504,32;Grupo 3;77,0000000000000;67,57;26,60000000000000;6,60000000000000;De 61 a 90 alunos;alta
MS;50004077;EE THOMAZ BARBOSA RANGEL;Estadual;Urbana;130;1;81;62,31;465,36;539,20;487,81;453,70;505,93;Grupo 3;62,8000000000000;64,20;22,30000000000000;1,70000000000000;Maior que 90 alunos;baixa
MS;50004344;EE SAO GABRIEL;Estadual;Urbana;95;2;80;84,21;486,87;556,07;513,39;479,20;523,00;Grupo 4;59,4000000000000;75,00;19,50000000000000;4,40000000000000;Maior que 90 alunos;media
MS;50004352;EE BERNARDINO FERREIRA DA CUNHA;Estadual;Urbana;31;0;24;77,42;483,69;551,90;486,94;476,57;532,50;Grupo 4;69,2000000000000;83,33;7,20000000000000;0,80000000000000;De 31 a 60 alunos;media
MS;50004620;EE COMANDANTE MAURICIO COUTINHO DUTRA;Estadual;Urbana;140;0;87;62,14;459,52;539,91;481,61;449,42;493,33;Grupo 3;66,8000000000000;88,51;19,20000000000000;15,60000000000000;Maior que 90 alunos;baixa
MS;50004700;EE ERNESTO SOLON BORGES;Estadual;Urbana;42;0;32;76,19;464,42;514,36;483,33;434,79;522,50;Grupo 3;55,0000000000000;84,38;2,80000000000000;0,00000000000000;De 31 a 60 alunos;media
MS;50005200;COLEGIO TICTAC E INSTITUTO PENRABEL;Privada;Urbana;17;1;12;70,59;500,92;564,00;530,35;559,88;666,67;Grupo 5;78,6000000000000;75,00;3,70000000000000;0,00000000000000;De 1 a 30 alunos;media
MS;50005260;INSTITUTO EDUCACIONAL PAULO FREIRE;Privada;Urbana;20;0;18;90,00;591,68;636,20;569,92;651,28;780,00;Grupo 6;67,4000000000000;94,44;13,30000000000000;0,00000000000000;De 1 a 30 alunos;alta
MS;50005405;COLEGIO ALEXANDER FLEMING;Privada;Urbana;47;0;43;91,49;608,85;666,29;616,70;679,76;757,21;Grupo 6;83,2000000000000;81,40;2,20000000000000;0,00000000000000;De 31 a 60 alunos;alta
MS;50005499;COLEGIO MILITAR DE CAMPO GRANDE;Federal;Urbana;136;0;129;94,85;618,51;658,76;596,18;680,21;764,50;Grupo 6;82,0000000000000;82,17;8,00000000000000;0,00000000000000;Maior que 90 alunos;alta
MS;50005626;COLEGIO ADVENTISTA CAMPO-GRANDENSE;Privada;Urbana;56;0;53;94,64;510,66;585,23;526,74;507,03;604,53;Grupo 5;70,7000000000000;73,58;5,80000000000000;0,80000000000000;De 31 a 60 alunos;alta
MS;50005731;EE ARACY EUDOCIAK;Estadual;Urbana;69;2;44;63,77;473,89;524,33;475,35;451,73;481,36;Grupo 4;83,5000000000000;68,18;19,00000000000000;27,10000000000000;De 61 a 90 alunos;baixa
MS;50005812;EE PROFª ADA TEIXEIRA DOS SANTOS PEREIRA;Estadual;Urbana;93;2;61;65,59;455,80;532,99;481,56;445,57;485,90;Grupo 3;64,2000000000000;67,21;26,10000000000000;7,20000000000000;Maior que 90 alunos;baixa
MS;50005863;EE PROFª THEREZA NORONHA DE CARVALHO;Estadual;Urbana;77;1;47;61,04;451,75;529,72;499,21;443,70;491,49;Grupo 3;62,5000000000000;59,57;11,90000000000000;13,60000000000000;De 61 a 90 alunos;baixa
